id	category	source	file	line	patchable	reason	context
maw-a6a535b865db	item	Ranged	Scripts/General/zzMaw-Items.lua	3698	no	uncertain_context	"lifeLeech[index][""Ranged""]=0"
maw-2747aac69844	item	Spell	Scripts/General/zzMaw-Items.lua	3699	no	uncertain_context	"lifeLeech[index][""Spell""]=0"
maw-e00694b1e25c	item	Melee	Scripts/General/zzMaw-Items.lua	3724	no	uncertain_context	"lifeLeech[index][""Melee""]=0.1"
maw-a6a535b865db	item	Ranged	Scripts/General/zzMaw-Items.lua	3726	no	uncertain_context	"lifeLeech[index][""Ranged""]=0.05"
maw-2747aac69844	item	Spell	Scripts/General/zzMaw-Items.lua	3729	no	uncertain_context	"lifeLeech[index][""Spell""]=0.1"
maw-e00694b1e25c	item	Melee	Scripts/General/zzMaw-Items.lua	3733	no	uncertain_context	"lifeLeech[index][""Melee""]=lifeLeech[index][""Melee""]+0.05"
maw-e00694b1e25c	item	Melee	Scripts/General/zzMaw-Items.lua	3733	no	uncertain_context	"lifeLeech[index][""Melee""]=lifeLeech[index][""Melee""]+0.05"
maw-a6a535b865db	item	Ranged	Scripts/General/zzMaw-Items.lua	3734	no	uncertain_context	"lifeLeech[index][""Ranged""]=lifeLeech[index][""Ranged""]+0.025"
maw-a6a535b865db	item	Ranged	Scripts/General/zzMaw-Items.lua	3734	no	uncertain_context	"lifeLeech[index][""Ranged""]=lifeLeech[index][""Ranged""]+0.025"
maw-2747aac69844	item	Spell	Scripts/General/zzMaw-Items.lua	3735	no	uncertain_context	"lifeLeech[index][""Spell""]=lifeLeech[index][""Spell""]+0.025"
maw-2747aac69844	item	Spell	Scripts/General/zzMaw-Items.lua	3735	no	uncertain_context	"lifeLeech[index][""Spell""]=lifeLeech[index][""Spell""]+0.025"
maw-e00694b1e25c	item	Melee	Scripts/General/zzMaw-Items.lua	3743	no	uncertain_context	"lifeLeech[index][""Melee""]=lifeLeech[index][""Melee""]+0.05*mult"
maw-e00694b1e25c	item	Melee	Scripts/General/zzMaw-Items.lua	3743	no	uncertain_context	"lifeLeech[index][""Melee""]=lifeLeech[index][""Melee""]+0.05*mult"
maw-a6a535b865db	item	Ranged	Scripts/General/zzMaw-Items.lua	3744	no	uncertain_context	"lifeLeech[index][""Ranged""]=lifeLeech[index][""Ranged""]+0.025*mult"
maw-a6a535b865db	item	Ranged	Scripts/General/zzMaw-Items.lua	3744	no	uncertain_context	"lifeLeech[index][""Ranged""]=lifeLeech[index][""Ranged""]+0.025*mult"
maw-2747aac69844	item	Spell	Scripts/General/zzMaw-Items.lua	3745	no	uncertain_context	"lifeLeech[index][""Spell""]=lifeLeech[index][""Spell""]+0.025*mult"
maw-2747aac69844	item	Spell	Scripts/General/zzMaw-Items.lua	3745	no	uncertain_context	"lifeLeech[index][""Spell""]=lifeLeech[index][""Spell""]+0.025*mult"
maw-12a3a4f498b2	item	Accuracy	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-ddd068101243	item	Air	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-1b811f3888ba	item	ArmorClass	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-718a7e8a582e	item	Body	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-a074430f352b	item	Earth	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-cf6427142652	item	Endurance	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-78baebfcb4b5	item	Fire	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-5200bdfc01a1	item	HP	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-e8d4bafc56e1	item	Intellect	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-099db9f7dc17	item	LUCK	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-9da77c5e4939	item	Might	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-59e63f7eaa79	item	Mind	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-2981a383917f	item	Personality	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-7707f6812879	item	SP	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-2d2cb022bc3d	item	Speed	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-de9b1be49dae	item	Water	Scripts/General/zzMaw-Items.lua	4258	no	uncertain_context	"local stats={""Might"", ""Intellect"", ""Personality"", ""Endurance"", ""Accuracy"", ""Speed"", ""LUCK"", ""HP"", ""SP"", ""ArmorClass"", ""Fire"", ""Air"", ""Water"", ""Earth"", ""Mind"", ""Body""}"
maw-077fe9c54ed5	item	Base	Scripts/General/zzMaw-Items.lua	4264	no	uncertain_context	"tab[i]=pl[stats[i] .. ""Base""] + pl[stats[i]  .. ""Bonus""]"
maw-4d963cfab70d	item	Bonus	Scripts/General/zzMaw-Items.lua	4264	no	uncertain_context	"tab[i]=pl[stats[i] .. ""Base""] + pl[stats[i]  .. ""Bonus""]"
maw-15d2977134a7	item	ResistanceBase	Scripts/General/zzMaw-Items.lua	4271	no	uncertain_context	"tab[i]=pl[stats[i] .. ""ResistanceBase""] + pl[stats[i]  .. ""ResistanceBonus""]"
maw-36527bea3870	item	ResistanceBonus	Scripts/General/zzMaw-Items.lua	4271	no	uncertain_context	"tab[i]=pl[stats[i] .. ""ResistanceBase""] + pl[stats[i]  .. ""ResistanceBonus""]"
maw-b93a0425eadd	status	Press R to refresh new items (20000 gold)	Scripts/General/zzMaw-Items.lua	4371	yes	status_text_call	"Game.ShowStatusText(""Press R to refresh new items (20000 gold)"") --not working"
maw-9a6a729b83ce	status	Not enough disarm skill	Scripts/General/zzMaw-Items.lua	4525	yes	status_text_call	"Game.ShowStatusText(""Not enough disarm skill"")"
maw-9bf0f8ff5f5d	item	identify	Scripts/General/zzMaw-Items.lua	4533	no	uncertain_context	"if t.Action==""identify"" or t.Action==""repair"" then"
maw-e8a7d6f2bc41	item	repair	Scripts/General/zzMaw-Items.lua	4533	no	uncertain_context	"if t.Action==""identify"" or t.Action==""repair"" then"
maw-9bf0f8ff5f5d	item	identify	Scripts/General/zzMaw-Items.lua	4540	no	uncertain_context	"if t.Action==""identify"" or t.Action==""repair"" then"
maw-e8a7d6f2bc41	item	repair	Scripts/General/zzMaw-Items.lua	4540	no	uncertain_context	"if t.Action==""identify"" or t.Action==""repair"" then"
maw-9bf0f8ff5f5d	item	identify	Scripts/General/zzMaw-Items.lua	4552	no	uncertain_context	"if t.Action==""identify"" or t.Action==""repair"" then"
maw-e8a7d6f2bc41	item	repair	Scripts/General/zzMaw-Items.lua	4552	no	uncertain_context	"if t.Action==""identify"" or t.Action==""repair"" then"
maw-9bf0f8ff5f5d	item	identify	Scripts/General/zzMaw-Items.lua	4554	no	uncertain_context	"if t.Action==""identify"" then"
maw-c6ab40827038	item	Amber Droplet	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-13f1aeb33fbf	item	Amethyst Chunk	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-0487dae31788	item	Ascended Amber	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-60d9195d2d43	item	Ascended Amber Droplet	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-58750c204795	item	Ascended Amethyst	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-8f508775a894	item	Ascended Diamond	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-99d67418c07a	item	Ascended Lunar Shard	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-dbc37444ee2e	item	Ascended Purple Amethyst	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-bef685960d0b	item	Ascended Ruby	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-60347ffcca9c	item	Ascended Sapphire	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-bbd6905c8bde	item	Ascended Solarstone	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-0828378541e3	item	Ascended Topaz	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-d4788aabcb87	item	Erathian Sapphire	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-39e381e0962b	item	Erudite Crystal	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-4b3164e2923a	item	Fire Topaz	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-5c8291287a2a	item	Gemcutter's Ruby	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-80006c438938	item	Lunar Shard	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-e8abbc3c5d19	item	Queen's Diamond	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-e327189cc78d	item	Royal Amethyst	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-597e5a16ff16	item	Solarstone	Scripts/General/zzMaw-Items.lua	4565	no	uncertain_context	"local craftingNames={""Lunar Shard"", ""Fire Topaz"", ""Amethyst Chunk"", ""Amber Droplet"", ""Royal Amethyst"", ""Gemcutter's Ruby"", ""Solarstone"", ""Erudite Crystal"", ""Erathian Sapphire"", ""Queen's Diamond"",""Ascended Lunar Shard"", ""Ascended Topaz"", ""Ascended Amethyst"", ""Ascended Amber"", ""Ascended Purple Amethyst"", ""Ascended Ruby"", ""Ascended Solarstone"", ""Ascended Amber Droplet"", ""Ascended Sapphire"", ""Ascended Diamond""}"
maw-44d25b5d1b6d	item	Items	Scripts/General/zzMaw-Items.lua	4596	no	engine_event_key_context	"evt.Add(""Items"",id)"
maw-2dce602f934a	status	%s created	Scripts/General/zzMaw-Items.lua	4598	yes	status_text_call	"Game.ShowStatusText(string.format(""%s created"", craftingNames[i+1]))"
maw-a5dab5ff2a0a	status	No gem to upgrade	Scripts/General/zzMaw-Items.lua	4607	yes	status_text_call	"Game.ShowStatusText(""No gem to upgrade"")"
maw-0935b8f432c1	status	Convert %s into %s? (U)	Scripts/General/zzMaw-Items.lua	4626	yes	status_text_call	"Game.ShowStatusText(string.format(""Convert %s into %s? (U)"",craftingNames[i], craftingNames[i+1]))"
maw-a5dab5ff2a0a	status	No gem to upgrade	Scripts/General/zzMaw-Items.lua	4630	yes	status_text_call	"Game.ShowStatusText(""No gem to upgrade"")"
maw-83916160e91f	tooltip	tooltip	Scripts/General/zzMaw-Items.lua	4659	no	uncertain_context	"if calcType~=""tooltip"" and vars.legendaries and vars.legendaries[id] and table.find(vars.legendaries[id], 26) then"
maw-9e8fbda8d5ff	item	spell	Scripts/General/zzMaw-Items.lua	4661	no	uncertain_context	"critChance, critMult, success=getCritInfo(pl,""spell"")"
maw-54198309009a	item	damage	Scripts/General/zzMaw-Items.lua	4665	no	uncertain_context	"if calcType==""damage"" and success then"
maw-b573f24e55d6	item	power	Scripts/General/zzMaw-Items.lua	4668	no	uncertain_context	"if calcType==""power"" then"
maw-78baebfcb4b5	item	Fire	Scripts/General/zzMaw-Items.lua	4696	no	uncertain_context	"local name={""Fire"",""Flame"",""Inferno"",""Hell"",[0]=""""}"
maw-245eb6d90c4a	item	Flame	Scripts/General/zzMaw-Items.lua	4696	no	uncertain_context	"local name={""Fire"",""Flame"",""Inferno"",""Hell"",[0]=""""}"
maw-ed10fe113de1	item	Hell	Scripts/General/zzMaw-Items.lua	4696	no	uncertain_context	"local name={""Fire"",""Flame"",""Inferno"",""Hell"",[0]=""""}"
maw-6a69f7a5a045	item	Inferno	Scripts/General/zzMaw-Items.lua	4696	no	uncertain_context	"local name={""Fire"",""Flame"",""Inferno"",""Hell"",[0]=""""}"
maw-83916160e91f	tooltip	tooltip	Scripts/General/zzMaw-Items.lua	4697	no	uncertain_context	"local damage=calcFireAuraDamage(pl, t.Item, 0, false, false, ""tooltip"")"
maw-0b7385a3815f	item	 Aura: adds 	Scripts/General/zzMaw-Items.lua	4699	no	uncertain_context	"local txt=string.format(name[m] .. "" Aura: adds "" .. damage .. "" Fire Damage to any attack\n\n"")"
maw-6eb59489bcbb	item	" Fire Damage to any attack

"	Scripts/General/zzMaw-Items.lua	4699	no	uncertain_context	"local txt=string.format(name[m] .. "" Aura: adds "" .. damage .. "" Fire Damage to any attack\n\n"")"
maw-714cca80cbf4	tooltip	"Vampiric Aura: damage done will restore player HP.

"	Scripts/General/zzMaw-Items.lua	4708	yes	formatted_colored_text	"t.Description=StrColor(255,255,153,""Vampiric Aura: damage done will restore player HP.\n\n"") .. t.Description"
maw-c3ee137d4f22	item	table	Scripts/General/zzMaw-Items.lua	4845	no	uncertain_context	"if type(it)==""table"" then"
maw-c3ee137d4f22	item	table	Scripts/General/zzMaw-Items.lua	4862	no	uncertain_context	"if type(it)==""table"" then"
maw-c3ee137d4f22	item	table	Scripts/General/zzMaw-Items.lua	4891	no	uncertain_context	"if type(it)==""table"" then"
maw-7a842fbeda72	misc	6Flower01	Scripts/General/zzMaw-Maps.lua	24	no	uncertain_context	"[""flower01""] = ""6Flower01"","
maw-83ae2d073840	misc	6Flower02	Scripts/General/zzMaw-Maps.lua	25	no	uncertain_context	"[""flower02""] = ""6Flower02"","
maw-9d64c8d330a1	misc	6Flower03	Scripts/General/zzMaw-Maps.lua	26	no	uncertain_context	"[""flower03""] = ""6Flower03"","
maw-30849e666394	misc	6Flower04	Scripts/General/zzMaw-Maps.lua	27	no	uncertain_context	"[""flower04""] = ""6Flower04"","
maw-2ca8a800f215	misc	6Flower05	Scripts/General/zzMaw-Maps.lua	28	no	uncertain_context	"[""flower05""] = ""6Flower05"","
maw-1eed7b1b3ba1	misc	6Flower06	Scripts/General/zzMaw-Maps.lua	29	no	uncertain_context	"[""flower06""] = ""6Flower06"","
maw-9974ed4fd6a2	misc	6Flower07	Scripts/General/zzMaw-Maps.lua	30	no	uncertain_context	"[""flower07""] = ""6Flower07"","
maw-5eb92b9963e4	misc	6Flower08	Scripts/General/zzMaw-Maps.lua	31	no	uncertain_context	"[""flower08""] = ""6Flower08"","
maw-339ff678b879	misc	6Flower09	Scripts/General/zzMaw-Maps.lua	32	no	uncertain_context	"[""flower09""] = ""6Flower09"","
maw-ca03950ade45	misc	6Flower10	Scripts/General/zzMaw-Maps.lua	33	no	uncertain_context	"[""flower10""] = ""6Flower10"","
maw-c0d677e8119e	misc	6Flower11	Scripts/General/zzMaw-Maps.lua	34	no	uncertain_context	"[""flower11""] = ""6Flower11"","
